"alt_texts","annotation_id","annotator","created_at","date","id","lead_time","like_count","links","name","referenced_post_id","referenced_post_type","referenced_post_url","referenced_username","reply_count","repost_count","sentiment","text","updated_at","url","username" 
"[]",1291,"1","2024-12-27T11:30:42.527970Z","2023-11-01 21:26:17.467","3kd5rpzht3q22",13.479,4,"[]","Solange","","","","",1,2,"vie politique","Via les réseaux sociaux, les LFI donnent une résonance à un « antisémitisme subliminal » devenu une caractéristique intrinsèque du parti et décrit par Milo Lévy-Bruhl, doctorant en philosophie politique, dans un livre à paraître en 2024. Une qualification que les Insoumis réfutent systématiquement.","2024-12-27T11:30:42.527970Z","https://bsky.app/profile/solange1.bsky.social/post/3kd5rpzht3q22","solange1.bsky.social"
"[]",1292,"1","2024-12-27T11:30:46.124510Z","2023-10-27 17:18:53.916","3kcqrkzye7p25",3.185,4,"[]","Solange","3kcq7akgqfp2i","replied_to","https://bsky.app/profile/valeriehayer.bsky.social/post/3kcq7akgqfp2i","valeriehayer.bsky.social",0,1,"vie politique","Merci Valérie Hayer pour votre action au Parlement européen.","2024-12-27T11:30:46.124510Z","https://bsky.app/profile/solange1.bsky.social/post/3kcqrkzye7p25","solange1.bsky.social"
"[]",1293,"1","2024-12-27T11:30:59.279998Z","2023-10-30 09:54:46.427","3kcxk5ne74k22",12.734,2,"[]","Solange","3kcxk5fc2o52q","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kcxk5fc2o52q","solange1.bsky.social",1,0,"autre","Des gens exceptionnels comme Bergeaud-Blackler, Keppel, Le Printemps Républicain, Valls, Boutih, Fourest et tant d'autres nous ont prévenus et on ne les remerciera jamais assez pour cela.
On sera toujours pres d'eux.","2024-12-27T11:30:59.279998Z","https://bsky.app/profile/solange1.bsky.social/post/3kcxk5ne74k22","solange1.bsky.social"
"[]",1294,"1","2024-12-27T11:31:14.583669Z","2023-10-21 16:58:47.343","3kcbnnkozcw2s",14.841,4,"[]","Solange","","","","",0,1,"économie","L'agence Moodys maintient l'une des meilleures notes possibles de la France, Aa2. Elle permettre encore à notre pays d'emprunter sur les marchés à des taux très bas.","2024-12-27T11:31:14.583669Z","https://bsky.app/profile/solange1.bsky.social/post/3kcbnnkozcw2s","solange1.bsky.social"
"[]",1295,"1","2024-12-27T11:31:24.615868Z","2024-11-21 22:24:14.267","3lbiiwytfck2h",9.614,6,"[]","Solange","3lbiiwysvok2h","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lbiiwysvok2h","solange1.bsky.social",0,1,"{""choices"":[""international"",""économie""]}","Or aujourd’hui, en Europe, les réglementations Bâle III et Solvabilité II, ont éloigné les assureurs, qui détiennent l’essentiel de l’épargne, des fonds propres des entreprises, a souligné Mario Draghi.","2024-12-27T11:31:24.615868Z","https://bsky.app/profile/solange1.bsky.social/post/3lbiiwytfck2h","solange1.bsky.social"
"[]",1296,"1","2024-12-27T11:31:32.977952Z","2023-11-01 10:31:57.953","3kd4n5ypalm2u",18.993000000000002,4,"[]","Solange","","","","",1,2,"{""choices"":[""environnement"",""économie""]}","Roland Lescure, ministre de l’Industrie 

La France et la Norvège travaillent activement sur la capture et le stockage de carbone, un des quatre piliers de la décarbonation de l’industrie.","2024-12-27T14:17:40.633697Z","https://bsky.app/profile/solange1.bsky.social/post/3kd4n5ypalm2u","solange1.bsky.social"
"[]",1297,"1","2024-12-27T11:31:53.501041Z","2023-10-02 07:47:56.445","3kaqvz36jva25",12.551,2,"[]","Solange","","","","",0,0,"économie","L'EPR de Flamanville commence aujourd’hui ses essais de requalification d’ensemble.
Une étape qui nous projette vers le démarrage du réacteur, après 4 ans d’un énorme travail, pour reconstruire une partie des soudures du circuit secondaire.","2024-12-27T11:31:53.501041Z","https://bsky.app/profile/solange1.bsky.social/post/3kaqvz36jva25","solange1.bsky.social"
"[]",1298,"1","2024-12-27T11:32:12.190525Z","2023-10-12 12:27:54.907","3kbkkcvuysi2d",24.598,0,"[]","Solange","","","","",0,0,"{""choices"":[""économie"",""fiscalité"",""social""]}","Après New York et Florence, voici Anne Hidalgo à Cotonou flanqué de son adjoint Ngatcha. Ces gens voyagent sans compter en business sur Air France alors que les parisiens croulent sous les impôts et que la dette de #saccageparis dépasse les 10 milliards. Un scandale (Éric Klein sur X)","2024-12-27T11:32:21.003273Z","https://bsky.app/profile/solange1.bsky.social/post/3kbkkcvuysi2d","solange1.bsky.social"
"[]",1299,"1","2024-12-27T11:32:32.129141Z","2023-10-25 07:52:20.760","3kckqy4rtnw22",7.76,3,"[]","Solange","3kckqwgx4pg22","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kckqwgx4pg22","solange1.bsky.social",0,0,"{""choices"":[""international"",""vie politique""]}","Emmanuel Macron s’est inscrit dans cette histoire, mais sa proposition de coalition risque de compliquer sa mission auprès des voisins arabes d’Israël.","2024-12-27T11:32:32.129141Z","https://bsky.app/profile/solange1.bsky.social/post/3kckqy4rtnw22","solange1.bsky.social"
"[]",1300,"1","2024-12-27T11:32:42.336624Z","2024-11-30 02:59:47.560","3lc5433vhas2g",9.79,5,"[]","Solange","3lc5433uxms2g","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lc5433uxms2g","solange1.bsky.social",1,1,"social","Ce décalage entre la qualification et l’offre d'emploi entraîne une frustration qui participe, dès le plus jeune âge, au sentiment d’injustice et au désinvestissement vis-à-vis du travail.
Antoine Foucher, Sortir du travail qui ne paie plus","2024-12-27T11:32:42.336624Z","https://bsky.app/profile/solange1.bsky.social/post/3lc5433vhas2g","solange1.bsky.social"
"[]",1301,"1","2024-12-27T11:32:52.535752Z","2024-12-04 07:49:23.861","3lcho4n2ll224",9.777,10,"[]","Solange","","","","",0,1,"{""choices"":[""institutions"",""vie politique""]}","En cas de chute du gouvernement, Gabriel Attal a l'intention d'appeler tous les partis républicains, sauf le RN et LFI, à trouver un compromis","2024-12-27T11:32:52.535752Z","https://bsky.app/profile/solange1.bsky.social/post/3lcho4n2ll224","solange1.bsky.social"
"[]",1302,"1","2024-12-27T11:33:03.521156Z","2023-11-16 20:46:25.707","3kedgik67oc2f",12.864999999999998,2,"[]","Solange","","","","",1,1,"{""choices"":[""international"",""environnement"",""police \/ justice""]}","Ilana Cicurel députée européenne 

« Accord historique sur la directive relative à la protection pénale de l’environnement ! 

Prévoir des sanctions harmonisées et adaptées est indispensable pour rendre véritablement efficace notre Pacte vert !","2024-12-27T11:33:08.443795Z","https://bsky.app/profile/solange1.bsky.social/post/3kedgik67oc2f","solange1.bsky.social"
"[]",1303,"1","2024-12-27T11:33:17.945552Z","2023-11-01 18:36:46.131","3kd5iavb4u72u",7.049,17,"[]","Solange","","","","",0,11,"vie politique","🔹 “Si la France n'avait pas fait certaines réformes depuis très longtemps, c'est parce qu'elle était paralysée par une alternance qui s’auto-bloquait entre des partis de droite et de gauche.”

— Grâce au “en même temps” initié par Emmanuel Macron en 2017, la France bouge ! 🇫🇷","2024-12-27T11:33:17.945552Z","https://bsky.app/profile/solange1.bsky.social/post/3kd5iavb4u72u","solange1.bsky.social"
"['']",1304,"1","2024-12-27T11:33:26.176661Z","2024-03-12 21:53:02.782","3knjqfrd3rv2s+solange1.bsky.social",7.809,47,"[]","Solange","3knjqfrd3rv2s","reposted","https://bsky.app/profile/avecrenaissance.bsky.social/post/3knjqfrd3rv2s","avecrenaissance.bsky.social",7,12,"vie politique","Pendant que Le Pen et Mélenchon rampent devant la Russie, Macron et Attal font face ! Le courage contre la lâcheté. L'esprit de 40 contre l'esprit de Résistance !","2024-12-27T11:33:26.176661Z","https://bsky.app/profile/avecrenaissance.bsky.social/post/3knjqfrd3rv2s","solange1.bsky.social"
"[]",1305,"1","2024-12-27T11:33:38.022700Z","2023-10-29 08:10:19.531","3kcuttxi6xg2p",11.427,1,"[]","Solange","","","","",0,1,"{""choices"":[""économie"",""santé""]}","Le budget de la sécurité sociale va augmenter de 30 milliards d'euros avec le recrutement de personnel dans les Ehpad et l’indexation des pensions de retraite sur l’inflation. Mais Thomas Cazenave a précisé qu’il allait falloir faire «des économies sur le système de santé».","2024-12-27T11:33:38.022700Z","https://bsky.app/profile/solange1.bsky.social/post/3kcuttxi6xg2p","solange1.bsky.social"
"[]",1306,"1","2024-12-27T11:33:44.963948Z","2023-10-22 15:53:20.534","3kce2hhb7dw26",6.488,0,"[]","Solange","3kcdqmmi72x23","replied_to","https://bsky.app/profile/moival.bsky.social/post/3kcdqmmi72x23","moival.bsky.social",1,0,"autre","Peut-être avez-vous des frères, des sœurs, des neveux, des nièces ? 
Une famille ce n’est pas que ses propres enfants.","2024-12-27T11:33:44.963948Z","https://bsky.app/profile/solange1.bsky.social/post/3kce2hhb7dw26","solange1.bsky.social"
"[]",1307,"1","2024-12-27T11:34:13.901895Z","2024-11-21 08:48:32.141","3lbh3efyaf22g",28.492,0,"[]","Solange","3lbh3efy6gk2g","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lbh3efy6gk2g","solange1.bsky.social",1,0,"économie","✴️ nos agriculteurs face à l'absence de mesures miroir et l'importation de produits n'ayant pas les mêmes exigences agro-alimentaires que les nôtres, pouvant créer une distorsion de concurrence (droits de douane réduits ou éliminés pour 99.000t de bœuf, 180.000t de volaille, 190.000t de sucre...) 🚜","2024-12-27T11:34:13.901895Z","https://bsky.app/profile/solange1.bsky.social/post/3lbh3efyaf22g","solange1.bsky.social"
"[]",1308,"1","2024-12-27T11:34:22.103475Z","2024-12-13 13:39:47.781","3ld6vvi6igc2d",7.764,8,"[]","Solange","","","","",1,0,"vie politique","🚨«Tout le monde mesure la difficulté de la tâche. Et je pense aussi que tout le monde se dit qu’il y a un chemin à trouver, réunissant au lieu de diviser (...) Je pense que la réconciliation est nécessaire», a déclaré François Bayrou, le nouveau premier ministre.","2024-12-27T11:34:22.103475Z","https://bsky.app/profile/solange1.bsky.social/post/3ld6vvi6igc2d","solange1.bsky.social"
"[]",1309,"1","2024-12-27T11:34:33.123172Z","2023-10-29 15:54:52.846","3kcvnsnnkfq25",10.567,6,"[]","Solange","","","","",0,5,"international","Israël utilisera tous ""les moyens à sa disposition"" pour contrer la décision d’Elon Musk visant à fournir une connexion Internet aux organisat° humanitaires à Gaza via son système satellite Starlink. Ministre de la Communication Israël @shlomo_karhi sur X","2024-12-27T11:34:33.123172Z","https://bsky.app/profile/solange1.bsky.social/post/3kcvnsnnkfq25","solange1.bsky.social"
"[]",1310,"1","2024-12-27T11:34:45.327711Z","2023-10-12 17:21:19.472","3kbl2pkwhii2g",11.669,2,"[]","Solange","","","","",0,0,"{""choices"":[""institutions"",""vie politique""]}","Après avoir choisi avec précaution les textes qu'ils souhaitaient défendre dans le cadre de leur niche parlementaire, ce jeudi, les députés RN ont échoué dans leur tentative de briser leur isolement à l'Assemblée nationale. En fin de journée, aucune de leurs propositions de loi n'avait été adoptée","2024-12-27T11:34:45.327711Z","https://bsky.app/profile/solange1.bsky.social/post/3kbl2pkwhii2g","solange1.bsky.social"
"[]",1311,"1","2024-12-27T11:34:53.638651Z","2023-11-17 13:45:14.798","3kef7gdfxnk2k",7.846,2,"[]","Solange","","","","",0,0,"éducation","📻 « Tout l'investissement que l'on a mis depuis 2017 dans l'École Primaire commence à porter ses fruits. On voit que la génération 2017 qui rentre en 6ème aujourd'hui s'en sort mieux que la précédente »

— @GabrielAttal au micro de la matinale de #FranceBleu Hérault","2024-12-27T11:34:53.638651Z","https://bsky.app/profile/solange1.bsky.social/post/3kef7gdfxnk2k","solange1.bsky.social"
"[]",1312,"1","2024-12-27T11:34:57.772152Z","2024-11-30 20:50:00.036","3lc6xuroap22r",3.694,19,"[]","Solange","","","","",2,4,"international","Emmanuel Macron se rendra en Arabie saoudite pour une visite d’État du 2 au 4 décembre prochain à l’invitation du prince héritier et Premier ministre Mohammed ben Salmane (MBS).","2024-12-27T11:34:57.772152Z","https://bsky.app/profile/solange1.bsky.social/post/3lc6xuroap22r","solange1.bsky.social"
"[]",1313,"1","2024-12-27T11:35:02.771517Z","2024-12-14 15:33:28.754","3ldbmponcik22",4.554,1,"[]","Solange","3ldbmpomrvc22","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3ldbmpomrvc22","solange1.bsky.social",1,0,"autre","et de la place de la France. Dominique Rousseau,  
professeur de droit constitutionnel","2024-12-27T11:35:02.771517Z","https://bsky.app/profile/solange1.bsky.social/post/3ldbmponcik22","solange1.bsky.social"
"['']",1314,"1","2024-12-27T11:35:13.335756Z","2024-11-25 19:41:48.939","3lbsbqasu7s2n",10.145,5,"[]","Solange","3lbsbqas3sk2n","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lbsbqas3sk2n","solange1.bsky.social",0,1,"vie politique","« L’adhésion à ses idées continue de progresser, mais il se trouve isolé et perd de son attractivité auprès des sympathisants de droite. On peut nourrir des doutes sur son accession au pouvoir s’il n’est pas capable de réenclencher une dynamique en tendant la main au parti Les Républicains [LR]. »","2024-12-27T11:35:13.335756Z","https://bsky.app/profile/solange1.bsky.social/post/3lbsbqasu7s2n","solange1.bsky.social"
"[]",1315,"1","2024-12-27T11:35:24.794325Z","2023-12-09 13:57:49.245","3kg4kf3b7zm2y",11.035,8,"[]","Solange","","","","",0,8,"{""choices"":[""international"",""environnement"",""économie""]}","Roland Lescure, ministre de l’Industrie

En conseil compétitivité, nous venons d'adopter le Net Zero Industry Act !

C’est un texte majeur pour faire de l'Europe le premier continent neutre en carbone, mais aussi un leader mondial dans la production de technologies vertes, dont le nucléaire ! #NZIA","2024-12-27T11:35:24.794325Z","https://bsky.app/profile/solange1.bsky.social/post/3kg4kf3b7zm2y","solange1.bsky.social"
"[]",1316,"1","2024-12-27T11:35:32.354174Z","2024-12-18 10:37:42.876","3ldl62kb7ys2i",7.136,0,"[]","Solange","3ldl62kb62c2i","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3ldl62kb62c2i","solange1.bsky.social",1,0,"santé","""Il fonctionne comme un vrai hôpital capable de prendre en charge des fractures, des blessures diverses y compris des interventions sur la moelle épinière, des soins de néonatalogie, de la chirurgie viscérale, le postopératoire, etc, avec tout le matériel nécessaire.""","2024-12-27T11:35:32.354174Z","https://bsky.app/profile/solange1.bsky.social/post/3ldl62kb7ys2i","solange1.bsky.social"
"[]",1317,"1","2024-12-27T11:35:39.021707Z","2023-10-29 15:37:29.091","3kcvmtk3hgo2r",6.226,0,"[]","Solange","3kcvm22smiw2i","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kcvm22smiw2i","solange1.bsky.social",1,1,"environnement","Ils appelleront à tripler la capacité mondiale des énergies renouvelables et à doubler la cadence en matière d'efficacité énergétique. Ce, tout en respectant le choix énergétique national de chaque pays. Une précision notable pour Paris :","2024-12-27T11:35:39.021707Z","https://bsky.app/profile/solange1.bsky.social/post/3kcvmtk3hgo2r","solange1.bsky.social"
"[]",1318,"1","2024-12-27T11:35:46.104583Z","2023-12-07 11:54:21.980","3kfxcki45pd2l",6.65,3,"[]","Solange","","","","",2,1,"{""choices"":[""environnement"",""social""]}","#Trains | « Nous continuons à relancer le train de nuit avec l’ouverture de Paris-Berlin et de Paris-Aurillac dans quelques jours. Nous ouvrirons jusqu'à 10 lignes car c'est un mode de transport écologique et populaire. »
Clément Beaune","2024-12-27T11:35:46.104583Z","https://bsky.app/profile/solange1.bsky.social/post/3kfxcki45pd2l","solange1.bsky.social"
"['']",1319,"1","2024-12-27T11:35:57.058951Z","2024-11-22 12:29:13.967","3lbjy3xr6os2h+solange1.bsky.social",10.521,4,"['https://action.territoiresdeprogres.fr/Cotisation-2024']","Solange","3lbjy3xr6os2h","reposted","https://bsky.app/profile/benoitchamboncel.bsky.social/post/3lbjy3xr6os2h","benoitchamboncel.bsky.social",0,4,"vie politique","Continuons à faire vivre la gauche progressiste chez Territoires de Progrès !

Poursuivons notre engagement ensemble pour une gauche européenne, laïque, écologique et réformiste. #TdP 
Pour adhérer, c'est ici ⬇️⬇️

action.territoiresdeprogres.fr/Cotisation-2024","2024-12-27T11:35:57.058951Z","https://bsky.app/profile/benoitchamboncel.bsky.social/post/3lbjy3xr6os2h","solange1.bsky.social"
"[]",1320,"1","2024-12-27T11:36:04.685851Z","2024-12-04 07:25:01.378","3lchmr2d6ik23",7.186,17,"[]","Solange","","","","",1,2,"{""choices"":[""institutions"",""vie politique""]}","Ce soir, la France devrait donc être sans gouvernement. Charge alors au président de la République de trouver un successeur à Michel Barnier, alors qu'il ne pourra pas dissoudre l'Assemblée nationale avant, au plus tôt, juillet prochain. Emmanuel Macron a, en tout cas, écarté de démissionner.","2024-12-27T11:36:04.685851Z","https://bsky.app/profile/solange1.bsky.social/post/3lchmr2d6ik23","solange1.bsky.social"
"[]",1321,"1","2024-12-27T11:36:09.364654Z","2023-10-24 07:06:51.883","3kci5xurtur2s",4.238,1,"[]","Solange","3kci5xidolh2w","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kci5xidolh2w","solange1.bsky.social",0,0,"international","« Nous ne devons faire preuve d’aucune ambiguïté face à de tels crimes. Ceux qui confondent le droit des Palestiniens à avoir un État et la justification du terrorisme commettent une faute politique et morale. Ils ne servent en rien la cause palestinienne ».","2024-12-27T11:36:09.364654Z","https://bsky.app/profile/solange1.bsky.social/post/3kci5xurtur2s","solange1.bsky.social"
"[]",1322,"1","2024-12-27T11:36:21.776915Z","2023-12-16 08:26:38.461","3kgnl5deheh2j",11.96,3,"[]","Solange","","","","",0,0,"{""choices"":[""environnement"",""pouvoir d’achat""]}","La voiture électrique permet d'économiser 1200 euros par an de carburant. Avec l’offre de leasing annoncée par le Président de la République, les Français les plus modestes pourront y accéder sans avoir à avancer une somme de départ : ça change la donne pour beaucoup de nos concitoyens.","2024-12-27T11:36:21.776915Z","https://bsky.app/profile/solange1.bsky.social/post/3kgnl5deheh2j","solange1.bsky.social"
"[]",1323,"1","2024-12-27T11:36:34.192422Z","2023-12-04 14:14:49.487","3kfpyyuscmn2i",11.912,2,"[]","Solange","","","","",0,1,"police / justice","Benjamin Haddad

Contre le terrorisme islamiste, nous avons renforcé nos moyens de renseignements, la présence policière, les expulsions. Un attentat déjoué tous les deux mois. 

Nous pouvons aller plus loin. Je soutiens la proposition de Gérald Darmanin de pouvoir exiger une injonction de soins.","2024-12-27T11:36:34.192422Z","https://bsky.app/profile/solange1.bsky.social/post/3kfpyyuscmn2i","solange1.bsky.social"
"[]",1324,"1","2024-12-27T11:36:41.790597Z","2024-11-20 08:56:48.498","3lbelebunek2i",20.912,3,"[]","Solange","","","","",2,0,"pouvoir d’achat","Le RN votera, avec la gauche, une motion de censure contre le gouvernement Barnier «si le pouvoir d’achat des Français est amputé» par le budget, assure Marine Le Pen","2024-12-27T11:36:57.919478Z","https://bsky.app/profile/solange1.bsky.social/post/3lbelebunek2i","solange1.bsky.social"
"[]",1325,"1","2024-12-27T11:37:10.478838Z","2023-10-19 16:36:05.471","3kc4lihvu7f2n",8.823,4,"[]","Solange","","","","",1,1,"vie politique","Raphaël Enthoven au Figaro

«Jean Luc Mélenchon est passé de Jaurès et de Clemenceau à Francis Lalanne, ajoute-t-il. On a rarement vu une telle involution (...) Il n’est pas simplement sorti de l’arc républicain, il injecte de l’opposition là où il devrait y avoir de la contradiction..","2024-12-27T11:37:10.478838Z","https://bsky.app/profile/solange1.bsky.social/post/3kc4lihvu7f2n","solange1.bsky.social"
"['']",1326,"1","2024-12-27T11:37:22.595611Z","2024-11-26 21:23:17.556","3lbuxumssqs27",11.669,6,"[]","Solange","","","","",1,1,"{""choices"":[""international"",""économie""]}","Le députés EPR Renaissance on RT voté contre l’accord du Mercosur.","2024-12-27T11:37:22.595611Z","https://bsky.app/profile/solange1.bsky.social/post/3lbuxumssqs27","solange1.bsky.social"
"[]",1327,"1","2024-12-27T11:37:40.496886Z","2024-12-02 23:01:52.757","3lcea6gqsd22u",17.476,14,"[]","Solange","","","","",1,6,"vie politique","Nous avons besoin d’un budget et d’un peu de stabilité. Marine Le Pen a préféré les ruptures aventureuses aux bénéfices de la force tranquille. Elle a multiplié ses lignes rouges au risque de plonger la France dans le trou noir.","2024-12-27T11:37:40.496886Z","https://bsky.app/profile/solange1.bsky.social/post/3lcea6gqsd22u","solange1.bsky.social"
"[]",1328,"1","2024-12-27T11:37:54.826328Z","2023-11-13 12:40:32.661","3ke2zwxbo5d2n",13.866,6,"[]","Solange","","","","",0,3,"international","Guerre en Ukraine : l’Allemagne va doubler son aide militaire à Kiev en 2024
Le ministre allemand de la Défense a annoncé dimanche le versement de 8 milliards d’euros pour aider militairement l’Ukraine en 2024.","2024-12-27T11:37:54.826328Z","https://bsky.app/profile/solange1.bsky.social/post/3ke2zwxbo5d2n","solange1.bsky.social"
"[]",1329,"1","2024-12-27T11:38:06.036627Z","2023-11-29 22:00:43.299","3kfeapedzhy2s",10.75,8,"[]","Solange","","","","",0,2,"police / justice","La Cour de justice de la République a jugé que le ministre de la Justice était innocent », s'est réjouie son avocate Jacqueline Laffont. « Cette décision confirme qu'Eric Dupond-Moretti n'a jamais souhaité, à aucun moment, se venger contre quiconque », a abondé son autre avocat, Rémi Lorrain.","2024-12-27T11:38:06.036627Z","https://bsky.app/profile/solange1.bsky.social/post/3kfeapedzhy2s","solange1.bsky.social"
"[]",1330,"1","2024-12-27T11:38:29.890511Z","2023-12-06 10:50:43.960","3kfuojriknk2r",23.403,8,"[]","Solange","3kfuogrghke25","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kfuogrghke25","solange1.bsky.social",1,4,"{""choices"":[""immigration"",""police \/ justice""]}","Les  propositions des LR ont été conservées quand elles n’étaient pas inconstitutionnelles.
Ce sera grave, si la loi est rejetée et que des attentats sont commis par des individus qui auraient pu être hors du territoire, si elle avait été votée.
Les LR ne cherchent pas l’intérêt général.","2024-12-27T11:38:29.890511Z","https://bsky.app/profile/solange1.bsky.social/post/3kfuojriknk2r","solange1.bsky.social"
"[]",1331,"1","2024-12-27T11:38:36.919869Z","2023-10-15 21:09:58.360","3kbsw24ja6y2p+solange1.bsky.social",6.588,11,"[]","Solange","3kbsw24ja6y2p","reposted","https://bsky.app/profile/fabiennekeller.bsky.social/post/3kbsw24ja6y2p","fabiennekeller.bsky.social",0,3,"international","La montée des populistes en 🇪🇺 n’est pas une fatalité!

Si les résultats des législatives en Pologne 🇵🇱 se confirment, c’est une belle victoire de l’opposition pro-européenne contre la droite eurosceptique et illibérale. 

Un soulagement pour ceux qui se battent contre les atteintes à l’État de droit.","2024-12-27T11:38:36.919869Z","https://bsky.app/profile/fabiennekeller.bsky.social/post/3kbsw24ja6y2p","solange1.bsky.social"
"[]",1332,"1","2024-12-27T11:38:50.515029Z","2023-12-06 16:41:50.518","3kfvc5m5kod2q",13.154,18,"[]","Solange","","","","",2,10,"vie politique","✌️Le Président Emmanuel Macron est nommé « Politicien de l’année » par le très sérieux quotidien économique Britannique « Financial Times » ! 🏆","2024-12-27T11:38:50.515029Z","https://bsky.app/profile/solange1.bsky.social/post/3kfvc5m5kod2q","solange1.bsky.social"
"[]",1333,"1","2024-12-27T11:39:00.458674Z","2023-10-03 21:14:12.433","3kautjpknxh2m",9.505,1,"[]","Solange","","","","",1,1,"social","La France travaille davantage. C’est un indicateur déniché sur le site de l’OCDE, qui porte sur le nombre d’heures travaillées par habitant (pas les seuls actifs) dans tous des pays développés. L’information est que ce volume remonte dans notre pays.","2024-12-27T11:39:00.458674Z","https://bsky.app/profile/solange1.bsky.social/post/3kautjpknxh2m","solange1.bsky.social"
"[]",1334,"1","2024-12-27T13:08:40.960911Z","2023-11-14 07:46:35.361","3ke4zyaimhc2x",5378.346,2,"[]","Solange","","","","",1,0,"éducation","Gabriel Attal nous détaille les résultats des évaluations nationales passées par les élèves. Si le niveau progresse en 6e - un impact, selon le ministre de l’Éducation nationale, des réformes engagées dès 2017 - un tiers des collégiens de 4e éprouvent des difficultés en français et mathématiques.","2024-12-27T13:08:40.960911Z","https://bsky.app/profile/solange1.bsky.social/post/3ke4zyaimhc2x","solange1.bsky.social"
"['', '']",1335,"1","2024-12-27T13:09:56.725045Z","2023-12-10 10:26:35.038","3kg6p2biiv725",74.332,11,"[]","Solange","","","","",0,2,"police / justice","Armée française -Opérations militaires 
Interception dans la soirée de deux drones en provenance du Yémen par la FREMM Languedoc en mer Rouge.","2024-12-27T13:09:56.725045Z","https://bsky.app/profile/solange1.bsky.social/post/3kg6p2biiv725","solange1.bsky.social"
"[]",1336,"1","2024-12-27T13:10:50.769379Z","2023-12-29 23:57:30.715","3khpv7t2ec22a",52.833,2,"[]","Solange","3khpv7hwbq42y","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3khpv7hwbq42y","solange1.bsky.social",0,1,"autre","Il y aura une attention. Il ne faut pas
ostraciser ceux qui se sont abstenus et maintenir le fil avec eux. 
Le Parisien","2024-12-27T13:10:50.769379Z","https://bsky.app/profile/solange1.bsky.social/post/3khpv7t2ec22a","solange1.bsky.social"
"[]",1337,"1","2024-12-27T13:11:08.544223Z","2023-10-13 11:04:45.155","3kbmvgcjn372g+solange1.bsky.social",16.395,186,"[]","Solange","3kbmvgcjn372g","reposted","https://bsky.app/profile/padrepio.bsky.social/post/3kbmvgcjn372g","padrepio.bsky.social",13,76,"police / justice","Un élève témoigne dans La Voix du nord que l'enseignant tué à Arras a tenté de barrer la route à son meurtrier pour protéger la fuite des élèves. Il a sans doute évité bien pire encore.","2024-12-27T13:11:08.544223Z","https://bsky.app/profile/padrepio.bsky.social/post/3kbmvgcjn372g","solange1.bsky.social"
"[]",1338,"1","2024-12-27T13:11:26.517849Z","2023-11-18 20:50:10.355","3keihn3dgkw2l",16.745,6,"[]","Solange","","","","",1,2,"{""choices"":[""international"",""économie""]}","🇮🇹Le budget de Giorgia Meloni est attaqué de toutes parts.
De la Banque centrale italienne à la Cour des comptes, des marchés financiers au patronat en passant par les syndicats qui appellent à la grève générale, les choix budgétaires du gouvernement italien sont vivement critiqués.","2024-12-27T13:11:26.517849Z","https://bsky.app/profile/solange1.bsky.social/post/3keihn3dgkw2l","solange1.bsky.social"
"[]",1339,"1","2024-12-27T13:13:29.484081Z","2023-12-07 10:28:59.420","3kfx5rsvogw2w",121.569,3,"[]","Solange","","","","",1,1,"{""choices"":[""social"",""institutions""]}","L'Assemblée nationale a rejeté un texte demandant aux autorités françaises de dénoncer l'accord franco-algérien de 1968, qui confère un statut particulier aux Algériens en matière de circulation, de séjour et d'emploi en France. Le texte avait été présenté par les LR dans leur niche parlementaire.","2024-12-27T13:13:29.484081Z","https://bsky.app/profile/solange1.bsky.social/post/3kfx5rsvogw2w","solange1.bsky.social"
"[]",1340,"1","2024-12-27T13:13:35.663173Z","2023-11-19 09:11:36.144","3kejr2uc3pm2l",5.007,3,"[]","Solange","","","","",0,3,"international","Selon  le Washington Post, il y a un important accord à venir entre Israël, le Hamas et les États-Unis sur un cessez-le-feu de 5 jours en contrepartie de la libération de dizaines d’otages.","2024-12-27T13:13:35.663173Z","https://bsky.app/profile/solange1.bsky.social/post/3kejr2uc3pm2l","solange1.bsky.social"
"[]",1341,"1","2024-12-27T13:13:52.685448Z","2023-11-13 20:12:00.895","3ke3t6astal2b",15.756,4,"[]","Solange","","","","",1,2,"services publics","La Cour des comptes pointe le manque d’effectifs en
préfecture. La dématérialisation du dépôt des demandes de titres n'a pas tenu ses promesses . Au contraire : elle s'est accompagnée de nombreux problèmes techniques qui doivent être corrigés. Un problème récurrent à chaque dématérialisation.","2024-12-27T13:13:52.685448Z","https://bsky.app/profile/solange1.bsky.social/post/3ke3t6astal2b","solange1.bsky.social"
