inner_id;topic;topic_idx;data.text;data.name;file_upload;id;data.url;data.username;data.date
1001;"[""pouvoir d’achat"",""outre-mer""]";[10,9];📝Le Groupe Socialiste et Apparentés @socialistesan.bsky.social de l'AN a présenté une série de 8 propositions de loi dans le cadre de la journée d'initiative parlementaire du groupe le 12 décembre prochain. Parmi ces textes, la proposition de loi visant à lutter contre la vie chère en #Outremer.;Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1001;https://bsky.app/profile/outremers360.bsky.social/post/3lbx6r4tedk2e;partisocialiste.bsky.social;2024-11-28 15:50:57.967
1002;"[""économie"",""social"",""vie politique""]";[3,11,15];"Ça suffit.

Les Français sont asphyxiés, on a jamais vu autant de plans de licenciement… et on ne parle que de l’avenir de Michel Barnier ?

Ce qui m'intéresse, c'est de changer la vie des gens. Et sur le budget, la gauche a pris ses responsabilités. Nous avons les solutions.";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1002;https://bsky.app/profile/pjouvet.bsky.social/post/3lbyz355ock2x;partisocialiste.bsky.social;2024-11-28 15:49:57.567
1003;"[""économie"",""éducation""]";[3,4];"Baisser le budget des universités c'est renoncer à la possibilité pour les jeunes de s'émanciper, c’est faire le choix d'accentuer les inégalités d'accès. 

Avec les @socialistesan.bsky.social nous avions proposé un budget d'égalité, il a été balayé. 

www.paris-normandie.fr/id582141/art...";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1003;https://bsky.app/profile/fleautey.bsky.social/post/3lbzet5j53225;partisocialiste.bsky.social;2024-11-28 15:45:22.058
1004;"[""social""]";[11];"✊ La retraite à 64 ans, c'est toujours non !

Nous sommes mobilisé·es toute la journée dans l'hémicycle pour obtenir l'abrogation de la réforme Borne.";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1004;https://bsky.app/profile/socialistesan.bsky.social/post/3lbysx2cou22t;partisocialiste.bsky.social;2024-11-28 12:20:09.453
1005;"[""social"",""vie politique""]";[11,15];"""À 64 ans, tout comme à 60 ans, nous sommes encore dans une bonne forme physique""

Séquence encore une fois lunaire avec le socle des droites qui visiblement ne connaît pas la pénibilité des métiers !";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1005;https://bsky.app/profile/arthurdelaporte.bsky.social/post/3lbyyz2hbjk2w;partisocialiste.bsky.social;2024-11-28 12:19:56.660
1006;"[""social"",""vie politique""]";[11,15];"Les macronistes doivent cesser leur obstruction sur l’abrogation de la retraite à 64 ans ! 

L'opposition ne dispose pas des outils permettant de museler le débat mais cela ne nous empêchera pas d'abroger cette réforme des retraites.";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1006;https://bsky.app/profile/arthurdelaporte.bsky.social/post/3lbywnmd65c2w;partisocialiste.bsky.social;2024-11-28 12:19:53.550
1007;"[""vie politique""]";[15];Les milliers d'amendements bidons et les méthodes de voyou des macronistes n'y changeront rien : nous reviendrons sur cette réforme injuste.;Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1007;https://bsky.app/profile/arthurdelaporte.bsky.social/post/3lbyv7jr6xs2w;partisocialiste.bsky.social;2024-11-28 12:19:51.057
1008;"[""social"",""vie politique""]";[11,15];12:35. L’obstruction des macronistes bat son plein. Nous n’avons toujours pas commencé le débat… sur le titre du projet portant abrogation de la réforme de la retraite à 64 ans.;Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1008;https://bsky.app/profile/olivierfaure.bsky.social/post/3lbyzixg57k2g;partisocialiste.bsky.social;2024-11-28 12:12:25.970
1009;"[""économie"",""social""]";[3,11];Tout groupe qui verse des dividendes doit être interdit de licenciements;Parti communiste Français;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1009;https://bsky.app/profile/pcf.bsky.social/post/3lbyw4ecasc2o;pcf.bsky.social;2024-11-28 11:02:28.533
1010;"[""pouvoir d’achat"",""social""]";[10,11];"1 étudiant sur 5 a déjà eu recours à l’aide alimentaire.

1 étudiante sur 4 ne dispose pas de suffisamment de protections périodiques par manque d’argent.

Aux côtés de nos députés, les jeunes Insoumis organisaient ce soir la solidarité. Il y a urgence !";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1010;https://bsky.app/profile/lfi.bsky.social/post/3lbxgnuo5nk2f;lfi.bsky.social;2024-11-27 20:53:16.510
1011;"[""social"",""institutions""]";[11,6];"« Il y a une majorité très large pour adopter le texte d'abrogation de la réforme des retraites à 64 ans tel que nous l'avions proposé à la Commission des affaires sociales la semaine dernière »

Ugo Bernalicis revient sur la victoire en commission la semaine dernière.

#ChangerLaVie";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1011;https://bsky.app/profile/lfi.bsky.social/post/3lbx7i5gshs23;lfi.bsky.social;2024-11-27 18:44:48.196
1012;"[""vie politique""]";[15];"Je vous donne rendez-vous demain pour la matinale de France 2, en direct à 7H40.

On y parlera de notre niche parlementaire pour #ChangerLaVie !";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1012;https://bsky.app/profile/clemenceguette.bsky.social/post/3lbx62w4nqc2a;lfi.bsky.social;2024-11-27 18:24:59.448
1013;"[""autre""]";[0];"🔴⚡️ L'Émission pour #ChangerLaVie 🔥

Rendez-vous à 19h ⤵️
youtube.com/live/tthhM4K...";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1013;https://bsky.app/profile/franceinsoumisean.bsky.social/post/3lbx3hanu2k2g;lfi.bsky.social;2024-11-27 18:16:00.859
1014;"[""pouvoir d’achat"",""social""]";[10,11];"Demain, jeudi 28, je vote pour #ChangerLaVie
👉 Abrogation de la réforme des retraites
👉 Baisse et encadrement du tarif de l'électricité
👉 Instauration d'un écart de salaire de 1 à 20 maximal dans les entreprises
et tant d'autres mesures pour transformer la vie des Françaises et des Français !";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1014;https://bsky.app/profile/zahiahamdane.bsky.social/post/3lbwrnmywc22b;lfi.bsky.social;2024-11-27 17:26:42.552
1015;"[""institutions"",""vie politique""]";[6,15];Comme nous le disons depuis le début : la destitution de Macron est une nécessité au-delà de sa personne. C'est le seul moyen de redonner le pouvoir au suffrage universel et de dénouer la crise politique que le président a créée !;La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1015;https://bsky.app/profile/jeanlucmelenchon.bsky.social/post/3lbwzx57kis2y;lfi.bsky.social;2024-11-27 17:25:52.665
1016;"[""pouvoir d’achat"",""social""]";[10,11];"Demain, nous voterons pour #ChangerLaVie.

Abrogation de la réforme des retraites, blocage des prix de l'électricité, limitation des écarts de salaire, reconnaissance des métiers féminisés : nous gouvernerons bientôt, nous commençons le travail.";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1016;https://bsky.app/profile/clemenceguette.bsky.social/post/3lbwvw5wlk22i;lfi.bsky.social;2024-11-27 17:23:52.465
1017;"[""social""]";[11];🔴⚡️ Demain, c'est la niche parlementaire du groupe LFI : nous nous battrons pour concrètement #ChangerLaVie des français-es en abrogeant la réforme des retraites !;La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1017;https://bsky.app/profile/arnaudsaint-martin.bsky.social/post/3lbwr4llsc32i;lfi.bsky.social;2024-11-27 17:23:02.068
1018;"[""social"",""vie politique""]";[11,15];"🔴 Jeudi 28, je vote pour #ChangerLaVie !

La niche du groupe LFI-NFP sera notamment l’occasion d’enfin abroger la réforme des retraites à 64 ans, et de mettre les propositions insoumises en débat, et ce même si les macronistes essayent d’empêcher la démocratie.

Demain, on change la vie des gens !";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1018;https://bsky.app/profile/anaisbelouassa.bsky.social/post/3lbwqma4hd22n;lfi.bsky.social;2024-11-27 17:22:16.249
1019;"[""vie politique""]";[15];"🔴 Ce jeudi 28 novembre à lieu la niche parlementaire LFI-NFP, un rendez-vous décisif après le coup de force antidémocratique d’Emmanuel Macron.

Pour la première fois, l’Assemblée débattra des propositions du programme du Nouveau Front Populaire.";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1019;https://bsky.app/profile/blachaud.bsky.social/post/3lbwsbaabik2k;lfi.bsky.social;2024-11-27 17:21:54.059
1020;"[""vie politique""]";[15];"🔴 Émission spéciale ce soir à 19h !

On discute ensemble de notre niche parlementaire, qui se tiendra demain.
 👉 RDV en direct sur YouTube pour échanger sur nos propositions et notre combat pour #ChangerLaVie";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1020;https://bsky.app/profile/blachaud.bsky.social/post/3lbx22u36d22k;lfi.bsky.social;2024-11-27 17:21:49.064
1021;"[""social"",""institutions""]";[11,6];"Demain, nous déciderons des textes qui seront débattus à l’Assemblée. Le mot d’ordre est clair: #ChangerLaVie!
Face aux tentatives honteuses d’obstruction parlementaire, @franceinsoumisean.bsky.social  & NFP seront mobilisés toutes la journée pour défendre ces textes de justice sociale & écologique.";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1021;https://bsky.app/profile/nadege-abomangoli.bsky.social/post/3lbwrgsc2gc2f;lfi.bsky.social;2024-11-27 17:21:30.462
1022;"[""international"",""économie""]";[8,3];"MERCOSUR : l'accord appelé à Bruxelles : Viande contre bagnole, si possible allemande 
André Chassaigne";Parti communiste Français;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1022;https://bsky.app/profile/pcf.bsky.social/post/3lbwdwb5hek2e;pcf.bsky.social;2024-11-27 10:31:37.074
1023;"[""institutions"",""vie politique""]";[6,15];Interpellez les députés qui bloquent le texte pour leur dire de laisser l'Assemblée voter ! lafranceinsoumise.fr/interpellez-...;La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1023;https://bsky.app/profile/lfi.bsky.social/post/3lbumt5u2wc2h;lfi.bsky.social;2024-11-26 18:05:37.157
1024;"[""social"",""institutions""]";[11,6];"Alors que 71 % des Français sont favorables à l’abrogation de la réforme des retraites, les macronistes persistent à s’opposer à la volonté populaire.

64 députés déposent 991 amendement pour empêcher l'abrogation de la retraite à 64 ans.

#CensureMacron";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1024;https://bsky.app/profile/lfi.bsky.social/post/3lbump3ddnk2h;lfi.bsky.social;2024-11-26 18:03:20.289
1025;"[""social"",""institutions"",""vie politique""]";[11,6,15];"Macronistes et LR ont déposé +1000 amendements plus ridicules les uns que les autres pour empêcher le vote de l'abrogation de la retraite à 64 ans imposée il y a 2 ans par 49.3 !

Si vous aussi vous trouvez ça scandaleux, envoyez un mail aux députés qui se moquent : prenom.nom@assemblee-nationale.fr";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1025;https://bsky.app/profile/gabriellecthl.bsky.social/post/3lbui7t6tik22;lfi.bsky.social;2024-11-26 17:26:16.350
1026;"[""social""]";[11];"🔴 Consentement dans la définition du viol : stop à l'hypocrisie et à l'inaction coupable des macronistes !

Pour qu'enfin un agresseur ne puisse plus se cacher derrière ""elle n'a pas dit non"".

Notre tribune avec Sarah Legrain, Mathilde Panot et Danièle Obono 👇

www.humanite.fr/en-debat/con...";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1026;https://bsky.app/profile/manonaubryfr.bsky.social/post/3lbrvcj4m2s2k;lfi.bsky.social;2024-11-26 17:25:44.756
1027;"[""vie politique""]";[15];"🟥 Manuel Bompard invité de la matinale de France Inter !

📺 Retrouvez l’intégralité de mon passage sur France Inter du mardi 26 novembre 2024.

youtu.be/JtTmdHzdhZg";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1027;https://bsky.app/profile/mbompard.bsky.social/post/3lbtt62k3y22e;lfi.bsky.social;2024-11-26 17:25:23.965
1028;"[""sécurité / justice"",""vie politique""]";[14,15];"🔴 La France insoumise veut-elle vraiment abroger l'apologie du terrorisme ? @ugobernalicis.bsky.social répond dans #LaBase

Rendez-vous ce soir à 19h30 ! 

👉Sur Twitch :  twitch.tv/la_france_insoumise
👉 Sur YouTube : youtube.com/@franceinsoumise";La France Insoumise;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1028;https://bsky.app/profile/lfi.bsky.social/post/3lbugsw43d22p;lfi.bsky.social;2024-11-26 16:18:06.572
1029;"[""vie politique""]";[15];Je refuse de commenter la nouvelle position de Marine Le Pen vis-à-vis de la censure du gouvernement Barnier. La réalité de ce gouvernement, c’est qu'il ne doit son existence qu’à la bienveillance du RN.;Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1029;https://bsky.app/profile/olivierfaure.bsky.social/post/3lbsldkobec2x;partisocialiste.bsky.social;2024-11-26 13:48:17.668
1030;"[""économie"",""vie politique""]";[3,15];"Si le Premier ministre veut éviter la censure, il doit reconnaître qu’il n’est pas majoritaire absolu et qu’il y a eu de nombreux amendements adoptés sur le budget au Parlement.

Il doit entendre qu’il y a eu un vote le 7 juillet. La souveraineté populaire s’est exprimée et il faut en tenir compte.";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1030;https://bsky.app/profile/olivierfaure.bsky.social/post/3lbsm4lelgc2x;partisocialiste.bsky.social;2024-11-26 13:48:16.466
1031;"[""économie"",""vie politique""]";[3,15];"""Si le Premier ministre veut éviter la censure, il doit reconnaître qu’il n’est pas majoritaire absolu. Le 7 juillet, la souveraineté populaire s’est exprimée et il faut en tenir compte.""
L'intervention d'@olivierfaure.bsky.social sur 
@franceinfo.fr.web.brid.gy (25/11) ➡️ youtube.com/watch?v=cCII...";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1031;https://bsky.app/profile/partisocialiste.bsky.social/post/3lbu6gdqakk2e;partisocialiste.bsky.social;2024-11-26 13:47:54.698
1032;"[""autre""]";[0];"Y aura t-il encore des ouvriers qui porteront ce casque dans notre pays ?
youtube.com/shorts/7FPhB...";Parti communiste Français;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1032;https://bsky.app/profile/pcf.bsky.social/post/3lbtyscxo6s2g;pcf.bsky.social;2024-11-26 12:07:14.127
1033;"[""international"",""économie""]";[8,3];MERCOSUR c'est NON;Parti communiste Français;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1033;https://bsky.app/profile/pcf.bsky.social/post/3lbtql2cpj22w;pcf.bsky.social;2024-11-26 09:40:00.232
1034;"[""international"",""économie""]";[8,3];"🇪🇺Union européenne : l’accord Mercosur doit tomber.  

🚜 - « L‘accord avec le Mercosur serait un contresens historique. »

Retrouvez la tribune de près de 140 parlementaires socialistes et apparentés dans Libération : liberation.fr/idees-et-deb...";Parti socialiste;75c5da93-bluesky-comptes-politiques-1-only-new_.csv;1034;https://bsky.app/profile/partisocialiste.bsky.social/post/3lbsb6l6ick2e;partisocialiste.bsky.social;2024-11-25 19:31:55.840
1035;"[""institutions""]";[6];"Félicitations au nouveau Gouvernement nommé ce soir, et en particulier à Jean-Noël Barrot et Benjamin Haddad pour leur reconduction.

La France et l’Europe compteront sur vos convictions pro-européennes précieuses !

🇫🇷🇪🇺";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1035;https://bsky.app/profile/valeriehayer.bsky.social/post/3ldym6civo227;ensembleue.bsky.social;2024-12-24 14:07:48.751
1036;"[""institutions""]";[6];"📣🟠 Le Mouvement Démocrate adresse tous ses vœux de réussite au #GouvernementBayrou. 
Dans cette période de grandes incertitudes pour la France, ce gouvernement d’intérêt général devra répondre aux attentes des Français.

Un pays uni, rien ne lui résiste.";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1036;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3ldyiwm7urc2r;mouvementdemocrate.bsky.social;2024-12-23 17:57:00.129
1037;"[""outre-mer""]";[9];"Pour Mayotte. 
Le pays entier à vos côtés.";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1037;https://bsky.app/profile/bayrou.fr/post/3ldxytkycn22m;mouvementdemocrate.bsky.social;2024-12-23 14:06:22.055
1038;"[""outre-mer""]";[9];"🙏  #DeuilNational I Unis dans la douleur

Nos pensées accompagnent aujourd’hui les Mahoraises et Mahorais qui ont vu leur île dévastée par le cyclone Chido, et qui pourtant, font preuve d’une résilience qui nous oblige tous. 
Pleinement solidaires, nous nous tenons à vos côtés.";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1038;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3ldxo56mcj22c;mouvementdemocrate.bsky.social;2024-12-23 09:57:29.708
1039;"[""outre-mer""]";[9];"En ce jour de deuil national, nous rendons hommage aux victimes du cyclone Chido, qui a frappé avec une violence inouïe Mayotte.

Nous exprimons toute notre solidarité avec nos compatriotes mahorais.

Toute la nation est à leurs côtés, unie et fraternelle.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1039;https://bsky.app/profile/ensembleue.bsky.social/post/3ldxmhozdmc2w;ensembleue.bsky.social;2024-12-23 09:27:34.965
1040;"[""culture et médias""]";[1];"Ces chiffres sont édifiants et doivent nous interpeller. Les émissions sur l’🇪🇺 ne doivent pas disparaître. Au contraire, elles doivent se multiplier.

Merci à La Faute à l’Europe, et à toutes les personnes qui ont contribué à faire vivre cette émission importante, pour toutes ces années de travail.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1040;https://bsky.app/profile/ensembleue.bsky.social/post/3ldsnwe24us2v;ensembleue.bsky.social;2024-12-21 10:10:21.832
1041;"[""culture et médias""]";[1];"En 2023, 5,7% du temps d’antenne des journaux nationaux concernait l’Union européenne selon une étude de la Fondation Jean Jaurès. Sur 1h d’information, seules 94 secondes étaient dédiés à des sujets 🇪🇺.

En 2020, 55% des Français s’estimaient mal informés sur l’Europe (enquête Eurobaromètre).";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1041;https://bsky.app/profile/ensembleue.bsky.social/post/3ldsnv7ewv22v;ensembleue.bsky.social;2024-12-21 10:09:43.388
1042;"[""culture et médias""]";[1];"Le droit à l’information est un des fondements de nos démocraties. Informer sur l’Union européenne 🇪🇺 est essentiel. 

C’est pour cela que nous regrettons vivement l’arrêt de l’émission La Faute à l’Europe.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1042;https://bsky.app/profile/ensembleue.bsky.social/post/3ldsnugqobk2v;ensembleue.bsky.social;2024-12-21 10:09:17.558
1043;"[""international""]";[8];"Horrifié et profondément ému par le drame de ce soir à Magdeburg.

La France se tient aux côtés de l’Allemagne dans cette épreuve. Toutes nos pensées et condoléances aux proches des victimes ainsi qu’au peuple allemand.

Frankreich steht an Ihrer Seite.";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1043;https://bsky.app/profile/jnbarrot.bsky.social/post/3ldrfads7gc2r;mouvementdemocrate.bsky.social;2024-12-20 22:49:46.957
1044;"[""international""]";[8];"L’Allemagne est plongée ce soir dans l’effroi. L’horreur absolue qui a frappé le marché de Noël de Magdebourg nous glace et nous bouleverse.

Nos cœurs sont avec nos amis allemands. Nos pensées vont aux victimes et à leurs proches.

Nous sommes à leurs côtés.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1044;https://bsky.app/profile/ensembleue.bsky.social/post/3ldre6k77o22m;ensembleue.bsky.social;2024-12-20 21:43:19.568
1045;"[""autre""]";[0];Nous devrions avoir un beau cadeau de Noël aujourd'hui... à suivre !;L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1045;https://bsky.app/profile/grudlerch.bsky.social/post/3ldq2j43y322r;ensembleue.bsky.social;2024-12-20 12:44:49.046
1046;"[""économie"",""pouvoir d’achat"",""immigration""]";[3,10,7];"« Quel est le seul projet qui vaille ? C’est de prendre les désidérata des Français et de les traiter un par un : dette, pouvoir d’achat, immigration, sécurité. Les partis doivent l’entendre et trouver une voie. »
🗣️ Bruno Millienne, porte-parole du #MoDem";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1046;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3ldq6en3dn22g;mouvementdemocrate.bsky.social;2024-12-20 10:26:41.724
1047;"[""social"",""sécurité / justice""]";[11,14];"Merci à Gisèle Pélicot !

Grâce à son courage, le procès #Mazan marque un tournant historique.  

La honte change de camp, les tabous se brisent, et la voix des victimes résonne enfin.  

Aujourd’hui, c’est une victoire pour toutes celles et ceux qui n’osaient pas encore demander justice.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1047;https://bsky.app/profile/syoncourtin.bsky.social/post/3ldocxubqvs25;ensembleue.bsky.social;2024-12-20 09:06:07.152
1048;"[""environnement"",""économie""]";[2,3];Le lancement de ce dialogue stratégique sur l’avenir de l’industrie automobile 🇪🇺 est une bonne nouvelle pour réussir à produire plus de voitures 0 émission en Europe, soutenir la demande, accompagner les sous-traitants, renforcer la filière batteries et rivaliser avec la Chine!;L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1048;https://bsky.app/profile/pcanfin.bsky.social/post/3ldowspwvac2z;ensembleue.bsky.social;2024-12-20 09:06:02.748
1049;"[""international""]";[8];"Il faut écouter la Présidente Zourabichvili.

Il faut écouter son récit glaçant de ce qui est en train de se jouer à Tbilissi.

C’est aussi notre avenir qui s’y joue.

Le peuple géorgien compte sur l’Europe. Faillir serait inadmissible.

Renew Europe se tient à leurs côtés.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1049;https://bsky.app/profile/valeriehayer.bsky.social/post/3ldkzayd3zk2b;ensembleue.bsky.social;2024-12-19 16:04:29.548
1050;"[""international""]";[8];"Réunion de travail avec le Commissaire @marossefcovic.bsky.social sur les derniers détails de la négociation pour de nouveaux accords inédits entre l'Union européenne et la Suisse.

En tant que Rapporteur du Parlement 🇪🇺 pour la 🇨🇭, je suis attentivement toutes les évolutions de ce dossier.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1050;https://bsky.app/profile/grudlerch.bsky.social/post/3ldldshfhy22k;ensembleue.bsky.social;2024-12-19 16:04:26.658
1051;"[""international""]";[8];"C’est un honneur d’accueillir, ici à Strabourg, la présidente de Géorgie Salomé Zourabichvili.

Elle qui se bat avec courage et détermination pour faire entendre la volonté du peuple géorgien pour sa liberté, pour son avenir européen 🇬🇪🇪🇺

Bravo, Madame ! Le Parlement européen est à vos côtés !";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1051;https://bsky.app/profile/fabiennekeller.bsky.social/post/3ldlegtdxlk23;ensembleue.bsky.social;2024-12-19 16:04:22.657
1052;"[""international""]";[8];"Et si la paix en Israël et Palestine passait par les femmes ?

Les finalistes du prix Sakharov 2024, Women of the Sun et Women Wage Peace, en sont convaincues.

Elles étaient présentes ce soir lors de notre réunion de groupe @RenewEurope pour partager leur histoire.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1052;https://bsky.app/profile/syoncourtin.bsky.social/post/3ldlygdvmr22u;ensembleue.bsky.social;2024-12-19 16:04:19.947
1053;"[""international""]";[8];Ce matin la présidente de Géorgie Salomé Zourabichvili est venue prononcer un vibrant plaidoyer en faveur du retour à la démocratie et de l’avenir européen de la Géorgie. Nous l’avions rencontrée la semaine dernière à Tbilissi, nous avons été heureux de l’accueillir à Strasbourg.;L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1053;https://bsky.app/profile/nathalieloiseau.bsky.social/post/3ldlzrcrc3k22;ensembleue.bsky.social;2024-12-19 16:04:13.755
1054;"[""international"",""social"",""santé"",""institutions""]";[8,11,13,6];"En réponse aux attentes des citoyens, le Parlement européen a décidé de créer 

🔹 commission permanente sur la sécurité & la défense
🔹 commission permanente de la santé publique
🔹 commission spéciale pour le Bouclier européen de la démocratie
🔹 commission spéciale sur la crise du logement dans l'UE";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1054;https://bsky.app/profile/mariepierrev.bsky.social/post/3ldmcs45b3c27;ensembleue.bsky.social;2024-12-19 16:04:08.453
1055;"[""économie""]";[3];Face aux difficultés du secteur #acier en 🇪🇺 je reviens dans cet article sur les pistes d'actions prioritaires qui permettront d'assurer une lutte efficace contre la concurrence déloyale, de soutenir la demande et les investissements dans l'acier vert #emploi #climat www.linkedin.com/pulse/mes-pr...;L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1055;https://bsky.app/profile/pcanfin.bsky.social/post/3ldnpxl4gtc2g;ensembleue.bsky.social;2024-12-19 16:04:01.556
1056;"[""international"",""vie politique""]";[8,15];"J’ai rassemblé ce matin les dirigeants européens libéraux et démocrates avant le sommet européen à Bruxelles.

Face aux défis géopolitiques, l’unité des Européens est impérative pour défendre nos valeurs comme nos intérêts.

La famille Renew Europe sera fermement au rendez-vous.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1056;https://bsky.app/profile/valeriehayer.bsky.social/post/3ldnst5hbt226;ensembleue.bsky.social;2024-12-19 16:03:57.955
1057;"[""international"",""social"",""institutions""]";[8,11,6];"La société évolue et en tant que législateurs, nous avons un rôle à jouer. La lutte contre les violences sexistes et sexuelles est primordiale.

La définition européenne du viol doit inclure le consentement. C’est notre combat. Nous continuerons de le mener.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1057;https://bsky.app/profile/ensembleue.bsky.social/post/3ldo55xh2hk2z;ensembleue.bsky.social;2024-12-19 14:59:44.494
1058;"[""social"",""sécurité / justice""]";[11,14];"“La honte, ce n’est pas à nous de l’avoir”. Voilà les premiers mots de Gisèle Pelicot lors de l’ouverture du procès de Mazan.

51 hommes qui ont commis le pire, l’innommable, l’insoutenable. Des hommes qui ont violé une femme jetée dans l’inconscience par son propre mari.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1058;https://bsky.app/profile/ensembleue.bsky.social/post/3ldo557fpd22z;ensembleue.bsky.social;2024-12-19 14:59:19.285
1059;"[""social"",""sécurité / justice""]";[11,14];"Gisèle Pelicot est le visage du courage et de la détermination. En refusant le huis clos des audiences, elle a voulu créer un sursaut dans notre société. Pour qu’elle change. 

Un électrochoc qui a dépassé les frontières.

L’héritage de Gisèle Pelicot nous oblige.";L’Europe Ensemble;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1059;https://bsky.app/profile/ensembleue.bsky.social/post/3ldo54kmi7k2z;ensembleue.bsky.social;2024-12-19 14:58:57.485
1060;"[""social"",""sécurité / justice""]";[11,14];"⚖️ #ProcèsMazan I La justice est rendue, la honte change de camp ! 

Merci Gisèle, d’avoir cru en la justice. Merci Gisèle, d’avoir choisi de faire entendre la parole des femmes victimes de violences intrafamiliales. 

Plus leur voix sera ignorée, plus fort nous la ferons résonner.

#MerciGisèle #VSS";Mouvement Démocrate;6af9adc0-bluesky-comptes-politiques-2-only-new_.csv;1060;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3ldnovuzlws2s;mouvementdemocrate.bsky.social;2024-12-19 10:44:41.131
